Date,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,is_month_end,is_month_start,is_quarter_end,dom_bin,trend,sin_365d_k1,cos_365d_k1,sin_365d_k2,cos_365d_k2,sin_365d_k3,cos_365d_k3,sin_365d_k4,cos_365d_k4,sin_7d_k1,cos_7d_k1,sin_7d_k2,cos_7d_k2,sin_7d_k3,cos_7d_k3,rev_lag_365,rev_lag_364,rev_lag_728,rev_lag365_roll7,rev_lag365_roll30,log_rev_lag_365,log_monthly_avg,monthly_avg_rev,trend_multiplier,days_to_tet,pre_tet_7d,pre_tet_14d,post_tet_7d,is_fixed_holiday,is_tet_holiday,is_black_friday_month,is_1111,is_1212,sessions_lag_365,visitors_lag_365,n_active_promos,max_promo_discount,has_stackable_promo
2023-10-31,2023,10,31,1,304,44,4,0,1,0,0,2,4136,-0.8674563547295971,0.4975132889071803,-0.863142128049911,-0.5049610547215212,0.008606996888690521,-0.9999629591162655,0.8717063187093227,-0.4900286664290578,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,4630791.46,3025164.28,3072730.67,3030833.2457142854,2340900.5766666667,15.348238569084002,14.701601221504566,2425627.493870968,1.010598098016097,102,0,0,0,0,0,0,0,0,21079.0,14809.0,0,0.0,0
2023-11-01,2023,11,1,2,305,44,4,0,0,1,0,0,4137,-0.858763958275803,0.5123714121284235,-0.8800122039735355,-0.4749510720670504,-0.04302223300452852,-0.9990741151022301,0.835925479418637,-0.5488429582847191,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,3025164.28,1338326.56,1262904.96,2581526.598571428,2329207.1853333334,14.922476285971007,14.369397809885744,1740002.7213333333,1.010633144875447,101,0,0,0,0,0,0,0,0,18752.0,13778.0,0,0.0,0
2023-11-02,2023,11,2,3,306,44,4,0,0,0,0,0,4138,-0.8498170915275277,0.5270777086423724,-0.8958392907349091,-0.44437817810461283,-0.09453674981719927,-0.9955213724144752,0.7961828637826149,-0.60505606964885,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,1338326.56,1253721.23,1344901.28,2324266.714285714,2293524.6780000003,14.106931302862423,14.369397809885744,1740002.7213333333,1.0106681929501986,100,0,0,0,0,0,0,0,0,19089.0,14911.0,0,0.0,0
2023-11-03,2023,11,3,4,307,44,4,0,0,0,0,0,4139,-0.8406184056344783,0.5416278206559811,-0.9106046300942161,-0.41327860778290465,-0.1457991969198748,-0.9893142039703663,0.752666827532009,-0.6584015846980482,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,1253721.23,1065066.0,1257605.18,2192415.654285714,2239245.42,14.041627468461632,14.369397809885744,1740002.7213333333,1.0107032422403939,99,0,0,0,0,0,0,0,0,17164.0,13896.0,0,0.0,0
2023-11-04,2023,11,4,5,308,44,4,1,0,0,0,0,4140,-0.8311706263658079,0.5560174366570446,-0.9242907221930933,-0.3816892202666588,-0.1966728897935766,-0.980469160361632,0.7055836101071775,-0.70862667826446,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,1065066.0,1826120.07,2093872.9,1767424.4442857143,2230687.7613333333,13.878548265944984,14.369397809885744,1740002.7213333333,1.0107382927460746,98,0,0,0,0,0,0,0,0,16168.0,11784.0,0,0.0,0
2023-11-05,2023,11,5,6,309,44,4,1,0,0,0,0,4141,-0.8214765533024145,0.5702422926917867,-0.9368813462954312,-0.3496474552512293,-0.24702218048093438,-0.9690098257244065,0.6551563572090865,-0.7554933140726792,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,1826120.07,2207719.98,942802.49,1589745.7071428574,2194201.5113333333,14.417704641334478,14.369397809885744,1740002.7213333333,1.0107733444672833,97,0,0,0,0,0,0,0,0,18481.0,13228.0,0,0.0,0
2023-11-06,2023,11,6,0,310,45,4,0,0,0,0,0,4142,-0.8115390590073611,0.5842981736283683,-0.9483615800121715,-0.31719128858910617,-0.2967128192734892,-0.9549667548552555,0.6016240632249228,-0.7987793728863648,0.0,1.0,0.0,1.0,0.0,1.0,2207719.98,1655852.99,2064680.43,1519321.6942857143,2167382.1673333333,14.607471310640422,14.369397809885744,1740002.7213333333,1.010808397404062,96,0,0,0,0,0,0,0,0,19560.0,15002.0,0,0.0,0
2023-11-07,2023,11,7,1,311,45,4,0,0,0,0,0,4143,-0.801361088174677,0.5981809144059158,-0.9587178169872961,-0.28435918728100473,-0.34561231267073406,-0.9383773917408639,0.5452404385406531,-0.838279705217773,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,1655852.99,1781413.12,2462296.67,1637304.2142857143,2132141.587,14.319827439750258,14.369397809885744,1740002.7213333333,1.010843451556453,95,0,0,0,0,0,0,0,0,17218.0,12471.0,0,0.0,0
2023-11-08,2023,11,8,2,312,45,4,0,0,0,0,0,4144,-0.7909456567567774,0.6118864012687242,-0.9679377830240641,-0.2511900638848198,-0.393590276656466,-0.9192859697186108,0.486272707108691,-0.8738071036110803,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,1781413.12,845358.47,1774844.23,1711115.5214285715,2094860.2723333335,14.392918056298555,14.369397809885744,1740002.7213333333,1.0108785069244983,94,0,0,0,0,0,0,0,0,17282.0,12705.0,0,0.0,0
2023-11-09,2023,11,9,3,313,45,4,0,0,0,0,0,4145,-0.780295851070776,0.6254105729852457,-0.976010550632368,-0.21772323039653332,-0.44051878435049596,-0.8977433935342333,0.42500033996955683,-0.9051931898913961,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,845358.47,2079598.87,1412638.65,1643703.5042857141,2040944.0563333333,13.647517224162884,14.369397809885744,1740002.7213333333,1.01091356350824,93,0,0,0,0,0,0,0,0,14299.0,11080.0,0,0.0,0
2023-11-10,2023,11,10,4,314,45,4,0,0,0,0,0,4146,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,-0.48627270710868975,-0.873807103611081,0.36171373072976915,-0.9322892131745127,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,2079598.87,1581745.15,1777590.33,1743108.1371428573,1998487.0006666668,14.547686062979674,14.369397809885744,1740002.7213333333,1.0109486213077203,92,0,0,0,0,0,0,0,0,17937.0,13772.0,0,0.0,0
2023-11-11,2023,11,11,5,315,45,4,1,0,0,0,1,4147,-0.7583058084785625,0.6518989958787125,-0.9886775902323404,-0.15005539834465284,-0.5307300481619316,-0.8475409228928322,0.2967128192734906,-0.9549667548552551,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,1581745.15,1354235.95,1291079.97,1743234.81,1971234.779,14.274039952993208,14.369397809885744,1740002.7213333333,1.0109836803229815,91,0,0,0,0,0,0,1,0,18150.0,12791.0,0,0.0,0
2023-11-12,2023,11,12,6,316,45,4,1,0,0,0,1,4148,-0.7469720876965551,0.6648553979642866,-0.9932568492674143,-0.11593459959550002,-0.5737722679043247,-0.81901488666808,0.2303056702306112,-0.9731183372332621,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,1354235.95,2903552.41,1228705.01,1709768.7028571428,1955958.2476666667,14.118748717143644,14.369397809885744,1740002.7213333333,1.0110187405540656,90,0,0,0,0,0,0,0,0,19558.0,13749.0,0,0.0,0
2023-11-13,2023,11,13,0,317,46,4,0,0,0,0,1,4149,-0.7354170229639858,0.6776147890466887,-0.99665890175417,-0.08167639533042312,-0.6152845999633263,-0.7883050558305265,0.16280701293851788,-0.9866579328916568,0.0,1.0,0.0,1.0,0.0,1.0,2903552.41,1656739.7,1206377.91,1794268.0042857141,1920238.4676666667,14.881445858665524,14.369397809885744,1740002.7213333333,1.011053802001015,89,0,0,0,0,0,0,0,0,15839.0,12192.0,0,0.0,0
2023-11-14,2023,11,14,1,318,46,4,0,0,0,0,1,4150,-0.7236440382959124,0.690173388242972,-0.9988797155850336,-0.04732138832243168,-0.6551563572090854,-0.7554933140726802,0.09453674981719896,-0.9955213724144752,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,1656739.7,1547150.37,2106714.51,1717513.7242857143,1869504.4063333333,14.32036279653499,14.369397809885744,1740002.7213333333,1.0110888646638714,88,0,0,0,0,0,0,0,0,16503.0,12338.0,0,0.0,0
2023-11-15,2023,11,15,2,319,46,4,0,0,0,0,1,4151,-0.711656622281775,0.7025274741691566,-0.9999166586547379,-0.012910296075009976,-0.6932812268869765,-0.720667149553862,0.025818440227134705,-0.9996666485105111,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,1547150.37,1436853.58,1531889.09,1786919.3728571427,1850439.4526666666,14.251925972215124,14.369397809885744,1740002.7213333333,1.0111239285426774,87,0,0,0,0,0,0,0,0,15437.0,11589.0,0,0.0,0
2023-11-16,2023,11,16,3,320,46,4,0,0,0,0,1,4152,-0.6994583270516471,0.7146733860429608,-0.9997685019798909,0.021516097436221987,-0.7295575540864855,-0.6839194216246127,-0.04302223300453006,-0.99907411510223,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,1436853.58,1542318.91,1661241.07,1807251.8885714286,1740002.7213333333,14.17796696300234,14.369397809885744,1740002.7213333333,1.011158993637475,86,0,0,0,0,0,0,0,0,18093.0,13188.0,0,0.0,0
2023-11-17,2023,11,17,4,321,46,4,0,0,0,0,1,4153,-0.6870527672236675,0.7266075247685652,-0.9984354211555644,0.05591699010060189,-0.763888612790542,-0.645348113229551,-0.11165900712169194,-0.9937465804361784,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,1542318.91,2067584.69,1253389.32,1657851.2928571429,1694778.7753333333,14.2487982759197,14.369397809885744,1740002.7213333333,1.0111940599483065,85,0,0,0,0,0,0,0,0,17628.0,12749.0,0,0.0,0
2023-11-18,2023,11,18,5,322,46,4,1,0,0,0,1,4154,-0.6744436188329457,0.7383263540031063,-0.9959189961471792,0.09025161003104046,-0.796182863782614,-0.6050560696488512,-0.17976658572556098,-0.98370929377361,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,2067584.69,1496563.56,1071404.44,1614018.0585714285,1674180.5913333334,14.541892151212165,14.369397809885744,1740002.7213333333,1.0112291274752139,84,0,0,0,0,0,0,0,0,17800.0,12834.0,0,0.0,0
2023-11-19,2023,11,19,6,323,46,4,1,0,0,0,1,4155,-0.661634618242279,0.749826401204568,-0.9922222094179325,0.12447926388678757,-0.8263541987239091,-0.5631507242749192,-0.2470221804809324,-0.969009825724407,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,1496563.56,1857748.24,1222908.7,1514880.58,1657513.356,14.218682746005904,14.369397809885744,1740002.7213333333,1.0112641962182394,83,0,0,0,0,0,0,0,0,16660.0,12315.0,0,0.0,0
2023-11-20,2023,11,20,0,324,47,4,0,0,0,0,1,4156,-0.6486295610349818,0.7611042586607742,-0.9873494423939866,0.1585593851031336,-0.8543221697498276,-0.5197438121555146,-0.3131070409358247,-0.9497178427914323,0.0,1.0,0.0,1.0,0.0,1.0,1857748.24,1349907.06,1558297.56,1461182.8814285714,1644158.1396666665,14.434876226922606,14.369397809885744,1740002.7213333333,1.0112992661774254,82,0,0,0,0,0,1,0,0,17503.0,13242.0,0,0.0,0
2023-11-21,2023,11,21,1,325,47,4,0,0,0,0,2,4157,-0.6354323008901775,0.7721565844991641,-0.9813064702716094,0.1924515819708297,-0.8800122039735354,-0.47495107206705056,-0.3777079652039644,-0.92592477719385,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,1349907.06,853188.02,1613168.79,1487946.494285714,1636865.3073333332,14.115547044391747,14.369397809885744,1740002.7213333333,1.0113343373528136,81,0,0,0,0,0,1,0,0,16579.0,13584.0,0,0.0,0
2023-11-22,2023,11,22,2,326,47,4,0,0,0,0,2,4158,-0.622046748440868,0.7829801036770624,-0.9741004551724208,0.22611568550828692,-0.9033558023246836,-0.42889193791248537,-0.4405187843504925,-0.8977433935342349,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,853188.02,1060969.69,1665269.85,1410852.0957142857,1611147.5893333333,13.65673639629821,14.369397809885744,1740002.7213333333,1.0113694097444468,80,0,0,0,0,0,1,0,0,19652.0,15391.0,0,0.0,0
2023-11-23,2023,11,23,3,327,47,4,0,0,0,0,2,4159,-0.6084768701151264,0.7935716089521472,-0.9657399376548551,0.25951179706979915,-0.9242907221930933,-0.3816892202666591,-0.5012418134457746,-0.8653072543632068,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,1060969.69,1729664.2,1278003.36,1487862.984285714,1581293.094,13.87469479233236,14.369397809885744,1740002.7213333333,1.0114044833523665,79,0,0,0,0,0,1,0,0,20790.0,14720.0,0,0.0,0
2023-11-24,2023,11,24,4,328,47,4,0,0,0,0,2,4160,-0.594726686960764,0.8039279618328208,-0.9562348265919062,0.2926003356333468,-0.9427611433904202,-0.3334687789181884,-0.5595892624101738,-0.8287700871745056,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,1729664.2,1527923.9,970756.2,1670844.5399999998,1549186.3123333335,14.363438421733827,14.369397809885744,1740002.7213333333,1.0114395581766156,78,0,0,0,0,0,1,0,0,22800.0,17553.0,0,0.0,0
2023-11-25,2023,11,25,5,329,47,4,1,0,0,0,2,4161,-0.5808002734538013,0.8140460935082175,-0.9455963874271429,0.32534208471197923,-0.9587178169872965,-0.28435918728100323,-0.6152845999633262,-0.7883050558305267,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,1527923.9,2035639.78,1407280.07,1778703.162857143,1565116.625,14.239421098286082,14.369397809885744,1740002.7213333333,1.0114746342172356,77,0,0,0,0,0,1,0,0,16538.0,11598.0,0,0.0,0
2023-11-26,2023,11,26,6,330,47,4,1,0,0,0,2,4162,-0.5667017562911184,0.8239230057575536,-0.9338372288229259,0.35769823883312357,-0.9721181966290611,-0.234491389570411,-0.6680638642135304,-0.7441039398713634,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,2035639.78,3138619.13,2359645.42,2022351.8442857142,1549094.5573333332,14.526321206901534,14.369397809885744,1740002.7213333333,1.011509711474269,76,0,0,0,0,0,1,0,0,17711.0,13728.0,0,0.0,0
2023-11-27,2023,11,27,0,331,48,4,0,0,0,0,2,4163,-0.5524353131676203,0.8335557718385695,-0.9209712877166351,0.3896304495307867,-0.9829265519799824,-0.18399835165767947,-0.7176769136759601,-0.6963762255968742,0.0,1.0,0.0,1.0,0.0,1.0,3138619.13,2104917.42,1830856.99,2059026.1057142857,1543733.4103333333,14.95929381225382,14.369397809885744,1740002.7213333333,1.0115447899477583,75,0,0,0,0,0,1,0,0,17259.0,13973.0,0,0.0,0
2023-11-28,2023,11,28,1,332,48,4,0,0,0,0,2,4164,-0.5380051715382992,0.8429415373547832,-0.9070138128026355,0.42110087079609054,-0.9911140639934546,-0.13301470653419684,-0.7638886127905441,-0.6453481132295485,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,2104917.42,2558728.79,2987950.32,2050280.6342857145,1564695.0473333332,14.559787269003193,14.369397809885744,1740002.7213333333,1.0115798696377452,74,0,0,0,0,0,1,0,0,17198.0,12171.0,0,0.0,0
2023-11-29,2023,11,29,2,333,48,4,0,0,0,0,2,4165,-0.5234156073655503,0.8520775211013093,-0.8919813464595485,0.4520722039323043,-0.9966589017541699,-0.08167639533042513,-0.8064799463209448,-0.5912614448635781,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,2558728.79,1317689.52,1881588.13,1934917.3685714286,1522986.9400000002,14.755021517538559,14.369397809885744,1740002.7213333333,1.011614950544272,73,0,0,0,0,0,1,0,0,18099.0,12899.0,0,0.0,0
2023-11-30,2023,11,30,3,334,48,4,0,1,0,0,2,4166,-0.5086709438521042,0.8609610158889945,-0.8758917051442426,0.48250774176121897,-0.9995462806873573,-0.03012030484690885,-0.8452490573530639,-0.5343725582809776,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,1317689.52,1668445.9,1911470.99,1751783.7100000002,1523170.403,14.091391156153666,14.369397809885744,1740002.7213333333,1.011650032667381,72,0,0,0,0,0,1,0,0,20889.0,16323.0,0,0.0,0
2023-12-01,2023,12,1,4,335,48,4,0,0,1,0,0,4167,-0.49377555015997737,0.8695893893466109,-0.8587639582758032,0.5123714121284233,-0.9997685019798908,0.02151609743622352,-0.8800122039735353,-0.4749510720670508,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,1668445.9,720381.04,586748.17,1398325.1928571428,1521409.3453333334,14.327403751674632,14.341478387364507,1692094.7161290324,1.011685116007114,71,0,0,0,0,0,0,0,0,18489.0,14922.0,0,0.0,0
2023-12-02,2023,12,2,5,336,48,4,1,0,0,0,0,4168,-0.4787338401157883,0.8779600847008883,-0.840618405634478,0.5416278206559817,-0.9973249731081556,0.07309512989807726,-0.9106046300942165,-0.41327860778290343,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,720381.04,753704.17,819389.63,1327242.0042857144,1522920.6583333334,13.487536961379051,14.341478387364507,1692094.7161290324,1.011720200563514,70,0,0,0,0,0,0,0,0,22309.0,18062.0,0,0.0,0
2023-12-03,2023,12,3,6,337,48,4,1,0,0,0,0,4169,-0.4635502709028512,0.8860706215341378,-0.8214765533024146,0.5702422926917865,-0.9922222094179325,0.12447926388678732,-0.936881346295431,-0.34964745525122976,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,753704.17,664409.51,1101768.07,1166879.097142857,1514916.486,13.532756549301203,14.341478387364507,1692094.7161290324,1.0117552863366224,69,0,0,0,0,0,0,0,0,21813.0,17728.0,0,0.0,0
2023-12-04,2023,12,4,0,338,49,4,0,0,0,0,0,4170,-0.4482293417404106,0.893918596519257,-0.8013610881746766,0.5981809144059164,-0.9844738167520922,0.17553149042142815,-0.9587178169872964,-0.28435918728100346,0.0,1.0,0.0,1.0,0.0,1.0,664409.51,1607335.1,1167887.5,1087240.3271428572,1519376.1493333334,13.406655475380026,14.341478387364507,1692094.7161290324,1.011790373326482,68,0,0,0,0,0,0,0,0,19992.0,14714.0,0,0.0,0
2023-12-05,2023,12,5,1,339,49,4,0,0,0,0,0,4171,-0.4327755925504317,0.9015016841318838,-0.7802958510707761,0.6254105729852455,-0.9741004551724209,0.2261156855082867,-0.9760105506323679,-0.21772323039653382,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,1607335.1,1436188.44,708706.53,965778.0085714286,1544516.2769999998,14.29008877033114,14.341478387364507,1692094.7161290324,1.0118254615331344,67,0,0,0,0,0,0,0,0,24621.0,19070.0,0,0.0,0
2023-12-06,2023,12,6,2,340,49,4,0,0,0,0,0,4172,-0.41719360261231697,0.9088176373395028,-0.7583058084785628,0.6518989958787123,-0.9611297838723006,0.2760969730974692,-0.9886775902323403,-0.15005539834465334,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,1436188.44,760218.13,919265.14,1051904.6957142858,1550151.6716666669,14.177503941894935,14.341478387364507,1692094.7161290324,1.0118605509566223,66,0,0,0,0,0,0,0,0,21837.0,16466.0,0,0.0,0
2023-12-07,2023,12,7,3,341,49,4,0,0,0,0,0,4173,-0.4014879892059737,0.9158642882672868,-0.7354170229639866,0.6776147890466879,-0.945596387427143,0.325342084711979,-0.9966589017541699,-0.08167639533042538,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,760218.13,818209.67,999032.78,1172652.2200000002,1565001.2703333334,13.54136199965108,14.341478387364507,1692094.7161290324,1.0118956415969875,65,0,0,0,0,0,0,0,0,21436.0,17340.0,0,0.0,0
2023-12-08,2023,12,8,4,342,49,4,0,0,0,0,0,4174,-0.38566340624360745,0.9226395488404875,-0.7116566222817752,0.7025274741691564,-0.9275416835791964,0.3737197147904696,-0.9999166586547379,-0.012910296075010465,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,818209.67,1323267.85,1214991.34,1280723.8242857144,1596282.4183333332,13.61487512521372,14.341478387364507,1692094.7161290324,1.0119307334542726,64,0,0,0,0,0,0,0,0,22392.0,16875.0,0,0.0,0
2023-12-09,2023,12,9,5,343,49,4,1,0,0,0,0,4175,-0.3697245428906732,0.9291414114031743,-0.687052767223667,0.7266075247685656,-0.9070138128026363,0.4211008707960887,-0.9984354211555643,0.05591699010060317,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,1323267.85,1598936.84,948995.31,1334402.3900000001,1610957.0656666667,14.09561563484832,14.341478387364507,1692094.7161290324,1.0119658265285196,63,0,0,0,0,0,0,0,0,18315.0,14698.0,0,0.0,0
